timestamp,altitude,cadence,distance,enhanced_altitude,enhanced_speed,heart_rate,left_right_balance,position_lat,position_long,speed,temperature
2025-01-26 11:46:42,102.39999999999998,82,1573.7,102.39999999999998,3.121,153,,615509297,-1764754,3.121,
2025-01-26 11:46:43,102.39999999999998,83,1576.9,102.39999999999998,3.143,153,,615509357,-1764197,3.143,
2025-01-26 11:46:44,102.39999999999998,82,1579.9,102.39999999999998,3.152,154,,615509397,-1763620,3.152,
2025-01-26 11:46:45,102.20000000000005,83,1583.3,102.20000000000005,3.152,154,,615509496,-1762885,3.152,
2025-01-26 11:46:46,102.20000000000005,82,1586.7,102.20000000000005,3.147,154,,615509615,-1762368,3.147,
2025-01-26 11:46:47,102.20000000000005,82,1590.6,102.20000000000005,3.147,154,,615509834,-1761851,3.147,
2025-01-26 11:46:48,102.20000000000005,83,1594.1,102.20000000000005,3.145,154,,615510053,-1761413,3.145,
2025-01-26 11:46:49,102.0,83,1597.9,102.0,3.145,155,,615510271,-1760896,3.145,
2025-01-26 11:46:50,102.0,83,1601.5,102.0,3.145,155,,615510470,-1760340,3.145,
2025-01-26 11:46:51,102.0,83,1605.3,102.0,3.145,155,,615510649,-1759783,3.145,
2025-01-26 11:46:52,101.79999999999995,83,1608.9,101.79999999999995,3.165,155,,615510928,-1759246,3.165,
2025-01-26 11:46:53,101.79999999999995,82,1612.5,101.79999999999995,3.183,155,,615511206,-1758709,3.183,
2025-01-26 11:46:54,101.79999999999995,85,1616.4,101.79999999999995,3.175,155,,615511345,-1758152,3.175,
2025-01-26 11:46:55,101.60000000000002,82,1620.5,101.60000000000002,3.182,155,,615511405,-1757635,3.182,
2025-01-26 11:46:56,101.60000000000002,82,1623.8,101.60000000000002,3.202,156,,615511524,-1757118,3.202,
2025-01-26 11:46:57,101.60000000000002,82,1627.3,101.60000000000002,3.223,156,,615511564,-1756581,3.223,
2025-01-26 11:46:58,101.60000000000002,82,1630.6,101.60000000000002,3.245,156,,615511564,-1755965,3.245,
2025-01-26 11:46:59,101.60000000000002,82,1634.1,101.60000000000002,3.263,156,,615511564,-1755388,3.263,
2025-01-26 11:47:00,101.60000000000002,82,1637.4,101.60000000000002,3.278,156,,615511604,-1754852,3.278,
2025-01-26 11:47:01,101.60000000000002,82,1640.5,101.60000000000002,3.29,156,,615511703,-1754374,3.29,
2025-01-26 11:47:02,101.39999999999998,82,1643.5,101.39999999999998,3.295,156,,615511902,-1753957,3.295,
2025-01-26 11:47:03,101.39999999999998,82,1646.1,101.39999999999998,3.295,156,,615511942,-1753400,3.295,
2025-01-26 11:47:04,101.39999999999998,82,1648.7,101.39999999999998,3.299,157,,615512021,-1752823,3.299,
2025-01-26 11:47:05,101.20000000000005,82,1651.9,101.20000000000005,3.307,157,,615512041,-1752306,3.307,
2025-01-26 11:47:06,101.20000000000005,83,1655.2,101.20000000000005,3.262,156,,615512041,-1751889,3.262,
2025-01-26 11:47:07,101.0,83,1658.2,101.0,3.207,156,,615511981,-1751511,3.207,
2025-01-26 11:47:08,101.0,82,1660.8,101.0,3.181,156,,615511962,-1751093,3.181,
2025-01-26 11:47:09,101.0,82,1663.0,101.0,3.145,156,,615511962,-1750636,3.145,
2025-01-26 11:47:10,100.79999999999995,82,1665.3,100.79999999999995,3.115,156,,615512021,-1750119,3.115,
2025-01-26 11:47:11,100.79999999999995,83,1667.8,100.79999999999995,3.091,156,,615512141,-1749562,3.091,
2025-01-26 11:47:12,100.79999999999995,83,1670.5,100.79999999999995,3.072,156,,615512180,-1749045,3.072,
2025-01-26 11:47:13,100.79999999999995,83,1673.5,100.79999999999995,3.051,156,,615512141,-1748608,3.051,
2025-01-26 11:47:14,100.60000000000002,83,1676.1,100.60000000000002,3.016,156,,615512141,-1748190,3.016,
2025-01-26 11:47:15,100.60000000000002,83,1678.4,100.60000000000002,2.973,156,,615512240,-1747773,2.973,
2025-01-26 11:47:16,100.39999999999998,83,1680.9,100.39999999999998,2.923,156,,615512300,-1747335,2.923,
2025-01-26 11:47:17,100.39999999999998,83,1683.6,100.39999999999998,2.866,156,,615512359,-1746818,2.866,
2025-01-26 11:47:18,100.20000000000005,82,1686.6,100.20000000000005,2.833,156,,615512319,-1746341,2.833,
2025-01-26 11:47:19,100.20000000000005,83,1689.7,100.20000000000005,2.842,156,,615512300,-1745844,2.842,
2025-01-26 11:47:20,100.20000000000005,83,1692.5,100.20000000000005,2.855,156,,615512359,-1745248,2.855,
2025-01-26 11:47:21,100.20000000000005,82,1695.1,100.20000000000005,2.851,156,,615512498,-1744671,2.851,
2025-01-26 11:47:22,100.0,82,1698.1,100.0,2.868,156,,615512638,-1744154,2.868,
2025-01-26 11:47:23,100.0,82,1701.2,100.0,2.918,157,,615512717,-1743657,2.918,
2025-01-26 11:47:24,100.0,83,1704.6,100.0,2.977,157,,615512737,-1743180,2.977,
2025-01-26 11:47:25,99.79999999999995,82,1708.0,99.79999999999995,3.014,157,,615512777,-1742722,3.014,
2025-01-26 11:47:26,99.79999999999995,82,1711.2,99.79999999999995,3.011,157,,615512836,-1742265,3.011,
2025-01-26 11:47:27,99.79999999999995,83,1714.4,99.79999999999995,2.985,157,,615512896,-1741748,2.985,
2025-01-26 11:47:28,99.79999999999995,82,1717.1,99.79999999999995,2.993,157,,615513135,-1741271,2.993,
2025-01-26 11:47:29,99.79999999999995,82,1720.2,99.79999999999995,3.03,157,,615513413,-1740794,3.03,
2025-01-26 11:47:30,99.79999999999995,81,1723.6,99.79999999999995,3.094,157,,615513950,-1740376,3.094,
2025-01-26 11:47:31,99.79999999999995,82,1726.8,99.79999999999995,3.179,157,,615514129,-1739899,3.179,
2025-01-26 11:47:32,99.79999999999995,83,1730.7,99.79999999999995,3.216,157,,615514149,-1739422,3.216,
2025-01-26 11:47:33,99.79999999999995,83,1734.3,99.79999999999995,3.21,157,,615514149,-1738924,3.21,
2025-01-26 11:47:34,100.0,82,1737.0,100.0,3.197,156,,615514129,-1738467,3.197,
2025-01-26 11:47:35,100.20000000000005,81,1739.8,100.20000000000005,3.165,156,,615514049,-1738010,3.165,
2025-01-26 11:47:36,100.20000000000005,81,1743.3,100.20000000000005,3.138,156,,615513930,-1737513,3.138,
2025-01-26 11:47:37,100.20000000000005,81,1746.6,100.20000000000005,3.138,156,,615513791,-1737055,3.138,
2025-01-26 11:47:38,100.39999999999998,82,1749.3,100.39999999999998,3.138,156,,615513672,-1736598,3.138,
2025-01-26 11:47:39,100.39999999999998,81,1751.4,100.39999999999998,3.134,156,,615513572,-1736141,3.134,
2025-01-26 11:47:40,100.60000000000002,82,1753.5,100.60000000000002,3.134,156,,615513473,-1735683,3.134,
2025-01-26 11:47:41,100.79999999999995,83,1755.8,100.79999999999995,3.131,156,,615513353,-1735226,3.131,
2025-01-26 11:47:42,100.79999999999995,83,1758.6,100.79999999999995,3.131,156,,615513294,-1734788,3.131,
2025-01-26 11:47:43,100.79999999999995,82,1761.5,100.79999999999995,3.106,156,,615513274,-1734371,3.106,
2025-01-26 11:47:44,100.79999999999995,81,1764.2,100.79999999999995,3.043,156,,615513294,-1733934,3.043,
2025-01-26 11:47:45,101.0,81,1766.9,101.0,2.97,156,,615513334,-1733456,2.97,
2025-01-26 11:47:46,101.0,83,1769.4,101.0,2.931,156,,615513334,-1732959,2.931,
2025-01-26 11:47:47,101.20000000000005,83,1771.9,101.20000000000005,2.934,156,,615513294,-1732422,2.934,
2025-01-26 11:47:48,101.20000000000005,83,1774.6,101.20000000000005,2.946,157,,615513274,-1731925,2.946,
2025-01-26 11:47:49,101.20000000000005,81,1777.4,101.20000000000005,2.95,157,,615513254,-1731388,2.95,
2025-01-26 11:47:50,101.39999999999998,81,1780.2,101.39999999999998,2.953,157,,615513174,-1730832,2.953,
2025-01-26 11:47:51,101.39999999999998,81,1783.2,101.39999999999998,2.953,157,,615513075,-1730315,2.953,
2025-01-26 11:47:52,101.60000000000002,81,1786.4,101.60000000000002,2.958,157,,615512976,-1729837,2.958,
2025-01-26 11:47:53,101.60000000000002,82,1789.7,101.60000000000002,2.958,157,,615512936,-1729320,2.958,
2025-01-26 11:47:54,101.60000000000002,83,1792.9,101.60000000000002,2.961,157,,615512976,-1728764,2.961,
2025-01-26 11:47:55,101.79999999999995,82,1796.3,101.79999999999995,2.961,157,,615513075,-1728147,2.961,
2025-01-26 11:47:56,102.0,83,1799.4,102.0,2.961,157,,615513194,-1727630,2.961,
2025-01-26 11:47:57,102.0,82,1803.0,102.0,2.961,157,,615513254,-1727193,2.961,
2025-01-26 11:47:58,102.20000000000005,83,1806.2,102.20000000000005,2.961,156,,615513334,-1726855,2.961,
2025-01-26 11:47:59,102.20000000000005,83,1809.0,102.20000000000005,2.931,156,,615513433,-1726596,2.931,
2025-01-26 11:48:00,102.39999999999998,83,1811.5,102.39999999999998,2.869,156,,615513493,-1726218,2.869,
2025-01-26 11:48:01,102.60000000000002,82,1813.3,102.60000000000002,2.797,156,,615513513,-1725880,2.797,
2025-01-26 11:48:02,102.79999999999995,82,1815.4,102.79999999999995,2.728,156,,615513453,-1725463,2.728,
2025-01-26 11:48:03,102.79999999999995,82,1817.4,102.79999999999995,2.683,156,,615513473,-1725045,2.683,
2025-01-26 11:48:04,103.0,81,1819.4,103.0,2.653,156,,615513493,-1724667,2.653,
2025-01-26 11:48:05,103.20000000000005,82,1821.5,103.20000000000005,2.635,156,,615513632,-1724270,2.635,
2025-01-26 11:48:06,103.39999999999998,81,1822.9,103.39999999999998,2.639,156,,615513711,-1723812,2.639,
2025-01-26 11:48:07,103.39999999999998,81,1824.7,103.39999999999998,2.664,156,,615513572,-1723176,2.664,
2025-01-26 11:48:08,103.60000000000002,81,1827.2,103.60000000000002,2.697,156,,615513473,-1722600,2.697,
2025-01-26 11:48:09,103.79999999999995,81,1830.4,103.79999999999995,2.718,156,,615513433,-1722162,2.718,
2025-01-26 11:48:10,104.0,81,1833.9,104.0,2.73,155,,615513393,-1721745,2.73,
2025-01-26 11:48:11,104.20000000000005,81,1836.9,104.20000000000005,2.742,155,,615513334,-1721307,2.742,
2025-01-26 11:48:12,104.39999999999998,81,1840.1,104.39999999999998,2.753,155,,615513254,-1720850,2.753,
2025-01-26 11:48:13,104.60000000000002,82,1842.8,104.60000000000002,2.762,155,,615513135,-1720412,2.762,
2025-01-26 11:48:14,104.60000000000002,81,1845.7,104.60000000000002,2.769,156,,615512995,-1719955,2.769,
2025-01-26 11:48:15,105.0,82,1848.8,105.0,2.776,156,,615512876,-1719577,2.776,
2025-01-26 11:48:16,105.20000000000005,83,1852.0,105.20000000000005,2.782,156,,615512777,-1719219,2.782,
2025-01-26 11:48:17,105.39999999999998,83,1854.7,105.39999999999998,2.768,156,,615512657,-1718881,2.768,
2025-01-26 11:48:18,105.39999999999998,83,1856.6,105.39999999999998,2.722,156,,615512518,-1718484,2.722,
2025-01-26 11:48:19,105.60000000000002,82,1858.5,105.60000000000002,2.675,156,,615512379,-1718106,2.675,
2025-01-26 11:48:20,105.79999999999995,81,1861.0,105.79999999999995,2.666,156,,615512240,-1717609,2.666,
2025-01-26 11:48:21,106.0,81,1863.6,106.0,2.683,156,,615512101,-1717072,2.683,
2025-01-26 11:48:22,106.0,81,1866.7,106.0,2.707,156,,615511942,-1716575,2.707,
2025-01-26 11:48:23,106.20000000000005,81,1869.6,106.20000000000005,2.748,155,,615511743,-1715998,2.748,
2025-01-26 11:48:24,106.39999999999998,81,1872.8,106.39999999999998,2.804,155,,615511564,-1715461,2.804,
2025-01-26 11:48:25,106.60000000000002,82,1876.3,106.60000000000002,2.869,156,,615511405,-1714904,2.869,
2025-01-26 11:48:26,106.79999999999995,81,1880.1,106.79999999999995,2.937,156,,615511206,-1714348,2.937,
2025-01-26 11:48:27,107.0,82,1884.1,107.0,3.003,156,,615511007,-1713791,3.003,
2025-01-26 11:48:28,107.20000000000005,81,1888.2,107.20000000000005,3.068,156,,615510769,-1713254,3.068,
2025-01-26 11:48:29,107.20000000000005,81,1892.4,107.20000000000005,3.13,156,,615510570,-1712777,3.13,
2025-01-26 11:48:30,107.39999999999998,81,1896.7,107.39999999999998,3.176,156,,615510510,-1712240,3.176,
2025-01-26 11:48:31,107.60000000000002,81,1900.5,107.60000000000002,3.194,156,,615510371,-1711723,3.194,
2025-01-26 11:48:32,107.60000000000002,82,1903.9,107.60000000000002,3.189,156,,615510232,-1711246,3.189,
2025-01-26 11:48:33,107.79999999999995,81,1907.4,107.79999999999995,3.166,156,,615510092,-1710828,3.166,
2025-01-26 11:48:34,108.0,81,1910.3,108.0,3.136,156,,615509973,-1710430,3.136,
2025-01-26 11:48:35,108.0,82,1913.2,108.0,3.11,156,,615509894,-1709933,3.11,
2025-01-26 11:48:36,108.20000000000005,81,1915.8,108.20000000000005,3.086,156,,615509814,-1709416,3.086,
2025-01-26 11:48:37,108.39999999999998,81,1918.5,108.39999999999998,3.066,156,,615509655,-1708800,3.066,
2025-01-26 11:48:38,108.60000000000002,81,1921.2,108.60000000000002,3.075,156,,615509436,-1708064,3.075,
2025-01-26 11:48:39,108.60000000000002,81,1924.4,108.60000000000002,3.151,156,,615509198,-1707348,3.151,
2025-01-26 11:48:40,108.79999999999995,81,1928.4,108.79999999999995,3.274,156,,615509019,-1706633,3.274,
2025-01-26 11:48:41,109.0,81,1932.9,109.0,3.405,156,,615508740,-1705778,3.405,
2025-01-26 11:48:42,109.20000000000005,81,1937.4,109.20000000000005,3.551,156,,615508402,-1704803,3.551,
2025-01-26 11:48:43,109.20000000000005,81,1943.0,109.20000000000005,3.021,156,,615508044,-1703889,3.021,
2025-01-26 11:48:44,109.20000000000005,81,1949.3,109.20000000000005,2.207,156,,615507647,-1702835,2.207,
2025-01-26 11:48:45,109.39999999999998,81,1955.8,109.39999999999998,1.936,156,,615507309,-1701721,1.936,
2025-01-26 11:48:46,109.39999999999998,81,1963.2,109.39999999999998,1.845,156,,615507050,-1700826,1.845,
2025-01-26 11:48:47,109.60000000000002,81,1971.2,109.60000000000002,1.815,156,,615506971,-1699991,1.815,
2025-01-26 11:48:48,109.60000000000002,81,1978.3,109.60000000000002,1.805,156,,615506533,-1699335,1.805,
2025-01-26 11:48:49,109.79999999999995,81,1984.3,109.79999999999995,1.802,156,,615505837,-1698838,1.802,
2025-01-26 11:48:50,109.79999999999995,81,1990.6,109.79999999999995,1.802,155,,615504425,-1698739,1.802,
2025-01-26 11:48:51,109.79999999999995,81,1997.4,109.79999999999995,1.802,155,,615503570,-1698599,1.802,
2025-01-26 11:48:52,109.79999999999995,81,2006.6,109.79999999999995,1.802,155,,615503014,-1698619,1.802,
2025-01-26 11:48:53,110.0,81,2014.9,110.0,1.818,155,,615502715,-1699057,1.818,
2025-01-26 11:48:54,110.0,81,2020.9,110.0,2.044,155,,615502397,-1699494,2.044,
2025-01-26 11:48:55,110.20000000000005,85,2024.5,110.20000000000005,2.305,155,,615502079,-1699872,2.305,
2025-01-26 11:48:56,110.20000000000005,87,2027.2,110.20000000000005,2.415,155,,615501701,-1700449,2.415,
2025-01-26 11:48:57,110.20000000000005,88,2032.5,110.20000000000005,2.537,155,,615501383,-1701085,2.537,
2025-01-26 11:48:58,110.39999999999998,88,2039.3,110.39999999999998,2.711,155,,615501005,-1701681,2.711,
2025-01-26 11:48:59,110.39999999999998,88,2043.7,110.39999999999998,2.981,155,,615500548,-1702258,2.981,
2025-01-26 11:49:00,110.39999999999998,88,2047.3,110.39999999999998,3.285,156,,615500111,-1702934,3.285,
2025-01-26 11:49:01,110.39999999999998,88,2048.2,110.39999999999998,3.548,156,,615499773,-1703590,3.548,
2025-01-26 11:49:02,110.39999999999998,88,2052.2,110.39999999999998,3.722,156,,615499534,-1704286,3.722,
2025-01-26 11:49:03,110.60000000000002,88,2057.5,110.60000000000002,3.839,156,,615499315,-1705121,3.839,
2025-01-26 11:49:04,110.60000000000002,88,2062.8,110.60000000000002,3.884,156,,615499136,-1705976,3.884,
2025-01-26 11:49:05,110.60000000000002,88,2068.4,110.60000000000002,3.861,156,,615498878,-1706792,3.861,
2025-01-26 11:49:06,110.79999999999995,88,2074.3,110.79999999999995,3.865,156,,615498520,-1707169,3.865,
2025-01-26 11:49:07,110.79999999999995,88,2079.6,110.79999999999995,3.882,156,,615498202,-1707508,3.882,
2025-01-26 11:49:08,110.79999999999995,88,2083.8,110.79999999999995,3.897,156,,615497903,-1707846,3.897,
2025-01-26 11:49:09,110.79999999999995,88,2087.6,110.79999999999995,3.897,157,,615497625,-1708303,3.897,
2025-01-26 11:49:10,111.0,86,2091.1,111.0,3.887,157,,615497347,-1708740,3.887,
2025-01-26 11:49:11,111.0,86,2094.7,111.0,3.872,157,,615497088,-1709198,3.872,
2025-01-26 11:49:12,111.0,87,2097.8,111.0,3.851,158,,615496810,-1709655,3.851,
2025-01-26 11:49:13,111.0,88,2101.0,111.0,3.833,158,,615496472,-1710152,3.833,
2025-01-26 11:49:14,111.20000000000005,88,2104.0,111.20000000000005,3.833,159,,615496154,-1710729,3.833,
2025-01-26 11:49:15,111.20000000000005,88,2107.5,111.20000000000005,3.837,159,,615495855,-1711285,3.837,
2025-01-26 11:49:16,111.20000000000005,88,2111.0,111.20000000000005,3.841,159,,615495577,-1711902,3.841,
2025-01-26 11:49:17,111.20000000000005,88,2115.2,111.20000000000005,3.844,160,,615495279,-1712379,3.844,
2025-01-26 11:49:18,111.20000000000005,88,2119.7,111.20000000000005,3.844,160,,615494941,-1712737,3.844,
2025-01-26 11:49:19,111.20000000000005,86,2124.1,111.20000000000005,3.858,160,,615494583,-1713155,3.858,
2025-01-26 11:49:20,111.39999999999998,86,2128.2,111.39999999999998,3.882,160,,615494225,-1713751,3.882,
2025-01-26 11:49:21,111.39999999999998,86,2132.6,111.39999999999998,3.906,161,,615493966,-1714368,3.906,
2025-01-26 11:49:22,111.39999999999998,86,2137.4,111.39999999999998,3.925,161,,615493728,-1714964,3.925,
2025-01-26 11:49:23,111.60000000000002,86,2141.9,111.60000000000002,3.918,162,,615493489,-1715461,3.918,
2025-01-26 11:49:24,111.60000000000002,86,2145.9,111.60000000000002,3.828,162,,615493290,-1715859,3.828,
2025-01-26 11:49:25,111.79999999999995,86,2149.6,111.79999999999995,3.693,162,,615493032,-1716257,3.693,
2025-01-26 11:49:26,111.79999999999995,86,2152.7,111.79999999999995,3.639,162,,615492734,-1716674,3.639,
2025-01-26 11:49:27,111.79999999999995,86,2156.1,111.79999999999995,3.655,162,,615492435,-1717072,3.655,
2025-01-26 11:49:28,111.79999999999995,86,2159.7,111.79999999999995,3.673,162,,615492137,-1717469,3.673,
2025-01-26 11:49:29,111.79999999999995,80,2163.3,111.79999999999995,3.683,162,,615491859,-1717887,3.683,
2025-01-26 11:49:30,111.79999999999995,80,2166.9,111.79999999999995,3.683,162,,615491600,-1718324,3.683,
2025-01-26 11:49:31,112.0,77,2169.8,112.0,3.672,162,,615491382,-1718742,3.672,
2025-01-26 11:49:32,112.0,75,2172.7,112.0,3.659,162,,615491123,-1719120,3.659,
2025-01-26 11:49:33,112.0,78,2176.0,112.0,3.634,162,,615490864,-1719438,3.634,
2025-01-26 11:49:34,112.0,81,2179.1,112.0,3.593,163,,615490606,-1719776,3.593,
2025-01-26 11:49:35,112.20000000000005,84,2182.5,112.20000000000005,3.56,163,,615490308,-1720134,3.56,
2025-01-26 11:49:36,112.20000000000005,85,2185.8,112.20000000000005,3.521,163,,615490049,-1720551,3.521,
2025-01-26 11:49:37,112.20000000000005,85,2189.0,112.20000000000005,3.47,164,,615489731,-1721009,3.47,
2025-01-26 11:49:38,112.20000000000005,85,2192.1,112.20000000000005,3.428,164,,615489453,-1721466,3.428,
2025-01-26 11:49:39,112.20000000000005,85,2195.7,112.20000000000005,3.394,164,,615489174,-1721904,3.394,
2025-01-26 11:49:40,112.20000000000005,85,2199.2,112.20000000000005,3.367,164,,615488836,-1722281,3.367,
2025-01-26 11:49:41,112.39999999999998,85,2202.8,112.39999999999998,3.405,164,,615488518,-1722679,3.405,
2025-01-26 11:49:42,112.39999999999998,85,2206.8,112.39999999999998,3.464,165,,615488160,-1723097,3.464,
2025-01-26 11:49:43,112.39999999999998,85,2210.8,112.39999999999998,3.48,165,,615487822,-1723514,3.48,
2025-01-26 11:49:44,112.39999999999998,87,2215.1,112.39999999999998,3.506,165,,615487504,-1723832,3.506,
2025-01-26 11:49:45,112.39999999999998,84,2219.4,112.39999999999998,3.542,165,,615487206,-1724170,3.542,
2025-01-26 11:49:46,112.39999999999998,84,2223.2,112.39999999999998,3.497,166,,615486947,-1724489,3.497,
2025-01-26 11:49:47,112.39999999999998,84,2226.9,112.39999999999998,3.371,166,,615486768,-1725005,3.371,
2025-01-26 11:49:48,112.39999999999998,85,2230.0,112.39999999999998,3.325,166,,615486669,-1725721,3.325,
2025-01-26 11:49:49,112.60000000000002,85,2233.4,112.60000000000002,3.367,167,,615486649,-1726616,3.367,
2025-01-26 11:49:50,112.60000000000002,85,2237.0,112.60000000000002,3.377,166,,615486689,-1727451,3.377,
2025-01-26 11:49:51,112.60000000000002,85,2241.2,112.60000000000002,3.352,166,,615486768,-1728068,3.352,
2025-01-26 11:49:52,112.79999999999995,84,2245.6,112.79999999999995,3.369,166,,615486888,-1728605,3.369,
2025-01-26 11:49:53,112.79999999999995,84,2248.8,112.79999999999995,3.326,165,,615486987,-1728962,3.326,
2025-01-26 11:49:54,112.79999999999995,82,2251.9,112.79999999999995,3.234,165,,615487087,-1729281,3.234,
2025-01-26 11:49:55,113.0,82,2254.6,113.0,3.174,165,,615487226,-1729658,3.174,
2025-01-26 11:49:56,113.0,83,2257.4,113.0,3.098,164,,615487305,-1730056,3.098,
2025-01-26 11:49:57,113.0,83,2260.7,113.0,3.033,164,,615487425,-1730493,3.033,
2025-01-26 11:49:58,113.0,83,2263.3,113.0,2.92,164,,615487584,-1731090,2.92,
2025-01-26 11:49:59,113.0,83,2265.3,113.0,2.871,165,,615487763,-1731786,2.871,
2025-01-26 11:50:00,113.0,84,2267.6,113.0,2.957,166,,615488001,-1732542,2.957,
2025-01-26 11:50:01,113.0,85,2270.4,113.0,3.074,166,,615488339,-1733218,3.074,
2025-01-26 11:50:02,112.79999999999995,85,2274.5,112.79999999999995,3.198,167,,615488717,-1733894,3.198,
2025-01-26 11:50:03,112.60000000000002,85,2279.1,112.60000000000002,3.336,167,,615489015,-1734490,3.336,
2025-01-26 11:50:04,112.60000000000002,85,2284.7,112.60000000000002,3.482,168,,615489313,-1735107,3.482,
2025-01-26 11:50:05,112.39999999999998,85,2290.2,112.39999999999998,3.611,169,,615489831,-1735981,3.611,
2025-01-26 11:50:06,112.39999999999998,85,2296.0,112.39999999999998,3.739,169,,615490228,-1736678,3.739,
2025-01-26 11:50:07,112.20000000000005,85,2303.2,112.20000000000005,3.881,169,,615490467,-1737532,3.881,
2025-01-26 11:50:08,111.79999999999995,85,2309.8,111.79999999999995,4.033,169,,615490666,-1738427,4.033,
2025-01-26 11:50:09,111.79999999999995,85,2315.9,111.79999999999995,4.17,168,,615490964,-1739103,4.17,
2025-01-26 11:50:10,111.60000000000002,85,2321.9,111.60000000000002,4.277,168,,615491342,-1739402,4.277,
2025-01-26 11:50:11,111.20000000000005,85,2327.2,111.20000000000005,4.316,168,,615491620,-1739720,4.316,
2025-01-26 11:50:12,111.0,85,2331.5,111.0,4.23,168,,615491898,-1740058,4.23,
2025-01-26 11:50:13,110.60000000000002,85,2335.1,110.60000000000002,4.078,168,,615492097,-1740475,4.078,
2025-01-26 11:50:14,110.39999999999998,83,2339.0,110.39999999999998,3.954,168,,615492316,-1740893,3.954,
2025-01-26 11:50:15,110.20000000000005,81,2342.3,110.20000000000005,3.852,168,,615492535,-1741390,3.852,
2025-01-26 11:50:16,109.79999999999995,81,2344.0,109.79999999999995,3.796,168,,615492773,-1741847,3.796,
2025-01-26 11:50:17,109.60000000000002,81,2346.4,109.60000000000002,3.714,168,,615492992,-1742325,3.714,
2025-01-26 11:50:18,109.20000000000005,81,2349.0,109.20000000000005,3.576,168,,615493231,-1742782,3.576,
2025-01-26 11:50:19,108.79999999999995,81,2351.5,108.79999999999995,3.455,167,,615493390,-1743199,3.455,
2025-01-26 11:50:20,108.60000000000002,81,2354.0,108.60000000000002,3.346,167,,615493549,-1743697,3.346,
2025-01-26 11:50:21,108.20000000000005,82,2356.8,108.20000000000005,3.303,166,,615493708,-1744174,3.303,
2025-01-26 11:50:22,108.0,83,2360.1,108.0,3.326,166,,615493887,-1744651,3.326,
2025-01-26 11:50:23,107.39999999999998,83,2363.3,107.39999999999998,3.357,165,,615494086,-1745168,3.357,
2025-01-26 11:50:24,107.20000000000005,81,2366.9,107.20000000000005,3.384,164,,615494364,-1745625,3.384,
2025-01-26 11:50:25,106.79999999999995,81,2370.3,106.79999999999995,3.403,164,,615494583,-1746103,3.403,
2025-01-26 11:50:26,106.60000000000002,81,2373.7,106.60000000000002,3.419,164,,615494841,-1746620,3.419,
2025-01-26 11:50:27,106.20000000000005,81,2377.1,106.20000000000005,3.435,163,,615495020,-1747117,3.435,
2025-01-26 11:50:28,106.0,81,2380.7,106.0,3.451,163,,615495199,-1747594,3.451,
2025-01-26 11:50:29,105.60000000000002,81,2384.1,105.60000000000002,3.461,163,,615495378,-1748071,3.461,
2025-01-26 11:50:30,105.39999999999998,81,2387.7,105.39999999999998,3.464,164,,615495597,-1748489,3.464,
2025-01-26 11:50:31,105.0,81,2391.2,105.0,3.464,164,,615495836,-1748847,3.464,
2025-01-26 11:50:32,104.79999999999995,81,2394.7,104.79999999999995,3.464,164,,615496054,-1749205,3.464,
2025-01-26 11:50:33,104.60000000000002,81,2397.8,104.60000000000002,3.436,165,,615496253,-1749602,3.436,
2025-01-26 11:50:34,104.39999999999998,81,2400.8,104.39999999999998,3.39,165,,615496472,-1750020,3.39,
2025-01-26 11:50:35,104.0,81,2403.6,104.0,3.363,165,,615496671,-1750457,3.363,
2025-01-26 11:50:36,104.0,81,2406.6,104.0,3.363,165,,615496870,-1750875,3.363,
2025-01-26 11:50:37,103.79999999999995,81,2409.3,103.79999999999995,3.376,165,,615497068,-1751312,3.376,
2025-01-26 11:50:38,103.60000000000002,81,2412.3,103.60000000000002,3.389,166,,615497287,-1751750,3.389,
2025-01-26 11:50:39,103.39999999999998,81,2415.3,103.39999999999998,3.398,166,,615497486,-1752108,3.398,
2025-01-26 11:50:40,103.39999999999998,81,2418.5,103.39999999999998,3.391,166,,615497685,-1752505,3.391,
2025-01-26 11:50:41,103.20000000000005,81,2421.4,103.20000000000005,3.379,166,,615497884,-1752943,3.379,
2025-01-26 11:50:42,103.0,81,2424.4,103.0,3.365,166,,615498102,-1753340,3.365,
2025-01-26 11:50:43,103.0,81,2427.6,103.0,3.357,166,,615498301,-1753758,3.357,
2025-01-26 11:50:44,102.79999999999995,81,2430.7,102.79999999999995,3.361,166,,615498480,-1754156,3.361,
2025-01-26 11:50:45,102.79999999999995,81,2433.7,102.79999999999995,3.346,165,,615498659,-1754553,3.346,
2025-01-26 11:50:46,102.79999999999995,81,2436.5,102.79999999999995,3.319,164,,615498838,-1755011,3.319,
2025-01-26 11:50:47,102.79999999999995,81,2439.4,102.79999999999995,3.282,164,,615499017,-1755408,3.282,
2025-01-26 11:50:48,102.79999999999995,82,2442.5,102.79999999999995,3.234,163,,615499236,-1755726,3.234,
2025-01-26 11:50:49,102.79999999999995,81,2445.2,102.79999999999995,3.189,162,,615499435,-1756065,3.189,
2025-01-26 11:50:50,102.79999999999995,81,2448.0,102.79999999999995,3.138,162,,615499614,-1756442,3.138,
2025-01-26 11:50:51,102.60000000000002,81,2450.9,102.60000000000002,3.089,162,,615499792,-1756840,3.089,
2025-01-26 11:50:52,102.60000000000002,81,2453.5,102.60000000000002,3.059,162,,615499971,-1757258,3.059,
